trial_nr	onset	event_type	phase	response	nr_frames	occluder_exit	onset_abs	duration
58	535.4069429166702	occluder	2		91		538.1830931666773	0.7588408750016242
58	536.1657837916719	ball_movement	3		359	0.763651250003	538.9419340416789	2.9911523749906337
58	539.1569361666625	iti	4		133		541.9330864166695	1.1136561250023078
59	540.2705922916648	fixation	0		60		543.0467425416718	0.49476887501077726
59	540.7653611666756	interactor	1		150		543.5415114166826	1.2534252083278261
59	542.0187863750034	occluder	2		89		544.7949366250105	0.7388272083335323
59	542.7576135833369	ball_movement	3		361	0.766594374989	545.533763833344	3.011147416662425
59	545.7687609999994	iti	4		295		548.5449112500064	2.454800500010606
60	548.22356150001	fixation	0		60		550.999711750017	0.4999359166540671
60	548.723497416664	interactor	1		151		551.4996476666711	1.2618563333380735
60	549.9853537500021	occluder	2		89		552.7615040000092	0.7386776666680817
60	550.7240314166702	ball_movement	3		360	0.730238874996	553.5001816666772	2.9994122499920195
60	553.7234436666622	iti	4		287		556.4995939166693	2.3917770000116434
61	556.1152206666738	fixation	0		61		558.8913709166809	0.5117811666568741
61	556.6270018333307	interactor	1		150		559.4031520833378	1.2467220416729106
61	557.8737238750036	occluder	2		89		560.6498741250107	0.741884500006563
61	558.6156083750102	ball_movement	3		361	0.738691583319	561.3917586250172	3.0078142499987734
61	561.623422625009	iti	4		269		564.399572875016	2.244374666654039
61	563.867797291663	task_prompt	5		300		566.6439475416701	4.996822708344553
61	568.8646200000076	post_prompt_iti	6		119		571.6407702500146	0.9920581250044052
62	569.856678125012	fixation	0		61		572.632828375019	0.5120124583190773
62	570.368690583331	interactor	1		150		573.1448408333381	1.24652083334513
62	571.6152114166762	occluder	2		90		574.3913616666832	0.7503327916638227
62	572.36554420834	ball_movement	3		359	0.746902083338	575.141694458347	2.9911120833276073
62	575.3566562916676	iti	4		126		578.1328065416747	1.0514818333322182
62	576.4081381249998	task_prompt	5		300		579.1842883750069	4.998995750007452
62	581.4071338750073	post_prompt_iti	6		120		584.1832841250143	0.9995133749907836
63	582.4066472499981	fixation	0		60		585.1827975000051	0.4970197916700272
63	582.9036670416681	interactor	1		150		585.6798172916751	1.2503392083308427
63	584.1540062499989	occluder	2		90		586.930156500006	0.7494362083380111
63	584.9034424583369	ball_movement	3		361	0.763943291662	587.679592708344	3.0115365416713757
63	587.9149790000083	iti	4		268		590.6911292500154	2.2368928749929182
64	590.1518718750012	fixation	0		60		592.9280221250083	0.49979445833014324
64	590.6516663333314	interactor	1		149		593.4278165833384	1.2385280000016792
64	591.890194333333	occluder	2		91		594.6663445833401	0.7584966666763648
